Año,Estado,Subíndice,Valor
2010,Querétaro,Gobierno,65.84644647
2010,Quintana Roo,Gobierno,50.36877888
2010,San Luis Potosí,Gobierno,51.31463738
2010,Sinaloa,Gobierno,65.84429265
2010,Sonora,Gobierno,56.39183623
2010,Tabasco,Gobierno,38.58709725
2010,Tamaulipas,Gobierno,54.84600523
2010,Tlaxcala,Gobierno,42.53460007
2010,Veracruz,Gobierno,38.17511704
2010,Yucatán,Gobierno,62.3234926
2010,Zacatecas,Gobierno,49.29645324
2010,Aguascalientes,Factores ,46.64025704
2010,Baja California,Factores ,51.78534449
2010,Baja California Sur,Factores ,68.75891252
2010,Campeche,Factores ,41.76109916
2010,Coahuila,Factores ,54.01316997
2010,Colima,Factores ,51.49181763
2010,Chiapas,Factores ,25.0059828
2010,Chihuahua,Factores ,59.06789992
2010,Ciudad de México,Factores ,56.1026625
2010,Durango,Factores ,51.93080682
2010,Guanajuato,Factores ,50.05207171
2010,Guerrero,Factores ,39.22354474
2010,Hidalgo,Factores ,43.95841626
2010,Jalisco,Factores ,65.71505572
2010,México,Factores ,39.89304872
2010,Michoacán,Factores ,57.30308347
2010,Morelos,Factores ,43.67584057
2010,Nayarit,Factores ,46.94353586
2010,Nuevo León,Factores ,63.67873724
2010,Oaxaca,Factores ,41.834046
2010,Puebla,Factores ,42.35048984
2010,Querétaro,Factores ,68.52836299
2010,Quintana Roo,Factores ,53.62567764
2010,San Luis Potosí,Factores ,57.13276892
2010,Sinaloa,Factores ,71.86984999
2010,Sonora,Factores ,57.83189064
2010,Tabasco,Factores ,42.90065475
2010,Tamaulipas,Factores ,45.00206475
2010,Tlaxcala,Factores ,38.02314137
2010,Veracruz,Factores ,42.51052906
2010,Yucatán,Factores ,57.00853116
2010,Zacatecas,Factores ,43.7472855
2010,Aguascalientes,Economía,48.0038611
2010,Baja California,Economía,50.43054276
2010,Baja California Sur,Economía,47.90489002
2010,Campeche,Economía,35.26873816
2010,Coahuila,Economía,48.24671584
2010,Colima,Economía,52.97778817
2010,Chiapas,Economía,41.47191042
2010,Chihuahua,Economía,39.45447118
2010,Ciudad de México,Economía,71.93956894
2010,Durango,Economía,44.32196106
2010,Guanajuato,Economía,53.84459291
2010,Guerrero,Economía,41.10092672
2010,Hidalgo,Economía,47.69908237
2010,Jalisco,Economía,59.44313546
2010,México,Economía,58.36100252
2010,Michoacán,Economía,50.0509069
2010,Morelos,Economía,45.34012796
2010,Nayarit,Economía,46.37920821
2010,Nuevo León,Economía,62.28683405
2010,Oaxaca,Economía,44.77304457
2010,Puebla,Economía,56.56785887
2010,Querétaro,Economía,55.38353861
2010,Quintana Roo,Economía,46.46615138
2010,San Luis Potosí,Economía,49.13200656
2010,Sinaloa,Economía,52.02308089
2010,Sonora,Economía,53.28592544
2010,Tabasco,Economía,47.3603765
2010,Tamaulipas,Economía,52.84903318
2010,Tlaxcala,Economía,45.90568254
2010,Veracruz,Economía,50.43562848
2010,Yucatán,Economía,57.27455578
2010,Zacatecas,Economía,39.17904515
2010,Aguascalientes,Precursores,36.77262494
2010,Baja California,Precursores,35.93151388
2010,Baja California Sur,Precursores,44.93704798
2010,Campeche,Precursores,29.71901722
2010,Coahuila,Precursores,28.45612567
2010,Colima,Precursores,25.64173075
2010,Chiapas,Precursores,26.34946444
2010,Chihuahua,Precursores,25.49077258
2010,Ciudad de México,Precursores,76.83549043
2010,Durango,Precursores,27.32912331
2010,Guanajuato,Precursores,31.42624528
2010,Guerrero,Precursores,33.64672867
2010,Hidalgo,Precursores,26.60580395
2010,Jalisco,Precursores,47.96077226
2010,México,Precursores,36.28518488
2010,Michoacán,Precursores,31.77844495
2010,Morelos,Precursores,32.56765868
2010,Nayarit,Precursores,32.36389622
2010,Nuevo León,Precursores,36.14487987
2010,Oaxaca,Precursores,24.42649482
2010,Puebla,Precursores,29.8265074
2010,Querétaro,Precursores,36.16808432
2010,Quintana Roo,Precursores,46.45170887
2010,San Luis Potosí,Precursores,36.93993864
2010,Sinaloa,Precursores,29.25186801
2010,Sonora,Precursores,28.72793928
2010,Tabasco,Precursores,26.83030959
2010,Tamaulipas,Precursores,36.41168364
2010,Tlaxcala,Precursores,27.5911709
2010,Veracruz,Precursores,29.28177311
2010,Yucatán,Precursores,32.32843291
2010,Zacatecas,Precursores,30.65718439
2010,Aguascalientes,Relaciones Internacionales,28.96268628
2010,Baja California,Relaciones Internacionales,48.34256452
2010,Baja California Sur,Relaciones Internacionales,27.45695304
2010,Campeche,Relaciones Internacionales,19.92151347
2010,Coahuila,Relaciones Internacionales,30.73026949
2010,Colima,Relaciones Internacionales,9.835725853
2010,Chiapas,Relaciones Internacionales,3.955266412
2010,Chihuahua,Relaciones Internacionales,64.07294603
2010,Ciudad de México,Relaciones Internacionales,30.1269805
2010,Durango,Relaciones Internacionales,11.28324005
2010,Guanajuato,Relaciones Internacionales,14.05830319
2010,Guerrero,Relaciones Internacionales,8.539877269
2010,Hidalgo,Relaciones Internacionales,6.263387742
2010,Jalisco,Relaciones Internacionales,28.00823142
2010,México,Relaciones Internacionales,11.26872712
2010,Michoacán,Relaciones Internacionales,4.284338374
2010,Morelos,Relaciones Internacionales,11.23450248
2010,Nayarit,Relaciones Internacionales,7.318092025
2010,Nuevo León,Relaciones Internacionales,21.92321578
2010,Oaxaca,Relaciones Internacionales,5.234112799
2010,Puebla,Relaciones Internacionales,14.00911572
2010,Querétaro,Relaciones Internacionales,22.47900222
2010,Quintana Roo,Relaciones Internacionales,33.95578944
2010,San Luis Potosí,Relaciones Internacionales,14.73662755
2010,Sinaloa,Relaciones Internacionales,3.503663487
2010,Sonora,Relaciones Internacionales,26.81036776
2010,Tabasco,Relaciones Internacionales,13.01580081
2010,Tamaulipas,Relaciones Internacionales,33.72377585
2010,Tlaxcala,Relaciones Internacionales,9.272849755
2010,Veracruz,Relaciones Internacionales,8.134466804
2010,Yucatán,Relaciones Internacionales,5.709658079
2010,Zacatecas,Relaciones Internacionales,33.29832261
2010,Aguascalientes,Innovación,60.30541505
2010,Baja California,Innovación,61.21585056
2010,Baja California Sur,Innovación,43.02623741
2010,Campeche,Innovación,27.03247675
2010,Coahuila,Innovación,63.22198551
2010,Colima,Innovación,39.91795917
2010,Chiapas,Innovación,29.5114712
2010,Chihuahua,Innovación,62.74932735
2010,Ciudad de México,Innovación,81.07323135
2010,Durango,Innovación,45.7326666
2010,Guanajuato,Innovación,60.38262488
2010,Guerrero,Innovación,28.00698851
2010,Hidalgo,Innovación,46.12867121
2010,Jalisco,Innovación,63.10674097
2010,México,Innovación,55.65562882
2010,Michoacán,Innovación,39.80835739
2010,Morelos,Innovación,49.89921225
2010,Nayarit,Innovación,30.68463828
2010,Nuevo León,Innovación,76.0369079
2010,Oaxaca,Innovación,25.41219861
2010,Puebla,Innovación,45.79544274
2010,Querétaro,Innovación,84.68239457
2010,Quintana Roo,Innovación,36.77827349
2010,San Luis Potosí,Innovación,51.34095076
2010,Sinaloa,Innovación,48.95321495
2010,Sonora,Innovación,59.28446794
2010,Tabasco,Innovación,25.44846796
2010,Tamaulipas,Innovación,55.23765301
2010,Tlaxcala,Innovación,33.11992386
2010,Veracruz,Innovación,35.07977745
2010,Yucatán,Innovación,50.14300106
2010,Zacatecas,Innovación,29.50106349
2011,Aguascalientes,Derecho,70.1170049
2011,Baja California,Derecho,51.31800828
2011,Baja California Sur,Derecho,64.32551433
2011,Campeche,Derecho,78.9630862
2011,Coahuila,Derecho,67.28308178
2011,Colima,Derecho,67.01334734
2011,Chiapas,Derecho,75.23563728
2011,Chihuahua,Derecho,27.10797904
2011,Ciudad de México,Derecho,59.71030338
2011,Durango,Derecho,40.08058896
2011,Guanajuato,Derecho,74.59672056
2011,Guerrero,Derecho,18.73022911
2011,Hidalgo,Derecho,73.59679897
2011,Jalisco,Derecho,62.33411545
2011,México,Derecho,50.9887141
2011,Michoacán,Derecho,49.63792689
2011,Morelos,Derecho,53.6693382
2011,Nayarit,Derecho,62.3836873
2011,Nuevo León,Derecho,46.56887855
2011,Oaxaca,Derecho,62.49005964
2011,Puebla,Derecho,64.39191267
2011,Querétaro,Derecho,78.32492153
2011,Quintana Roo,Derecho,58.83526317
2011,San Luis Potosí,Derecho,57.10377665
2011,Sinaloa,Derecho,48.05273396
2011,Sonora,Derecho,69.81553098
2011,Tabasco,Derecho,56.11629896
2011,Tamaulipas,Derecho,50.99002402
2011,Tlaxcala,Derecho,75.54419391
2011,Veracruz,Derecho,69.69076382
2011,Yucatán,Derecho,88.02138273
2011,Zacatecas,Derecho,56.99097281
2011,Aguascalientes,Medio ambiente,54.39313462
2011,Baja California,Medio ambiente,50.06050931
2011,Baja California Sur,Medio ambiente,50.94351579
2011,Campeche,Medio ambiente,34.57051495
2011,Coahuila,Medio ambiente,38.87321342
2011,Colima,Medio ambiente,53.17151028
2011,Chiapas,Medio ambiente,33.87307473
2011,Chihuahua,Medio ambiente,47.74339684
2011,Ciudad de México,Medio ambiente,73.93685839
2011,Durango,Medio ambiente,52.38302903
2011,Guanajuato,Medio ambiente,31.12827996
2011,Guerrero,Medio ambiente,43.76285503
2011,Hidalgo,Medio ambiente,26.12380618
2011,Jalisco,Medio ambiente,43.41545311
2011,México,Medio ambiente,41.00720776
2011,Michoacán,Medio ambiente,36.99759538
2011,Morelos,Medio ambiente,45.18837647
2011,Nayarit,Medio ambiente,50.25461378
2011,Nuevo León,Medio ambiente,50.89040509
2011,Oaxaca,Medio ambiente,35.61317633
2011,Puebla,Medio ambiente,36.78341719
2011,Querétaro,Medio ambiente,34.35923044
2011,Quintana Roo,Medio ambiente,33.59939938
2011,San Luis Potosí,Medio ambiente,30.67769121
2011,Sinaloa,Medio ambiente,50.21726749
2011,Sonora,Medio ambiente,41.36259074
2011,Tabasco,Medio ambiente,36.80845848
2011,Tamaulipas,Medio ambiente,46.12964998
2011,Tlaxcala,Medio ambiente,37.2098836
2011,Veracruz,Medio ambiente,29.25365667
2011,Yucatán,Medio ambiente,28.10938598
2011,Zacatecas,Medio ambiente,20.63990562
2011,Aguascalientes,Sociedad,62.9114742
2011,Baja California,Sociedad,56.39280867
2011,Baja California Sur,Sociedad,68.87445835
2011,Campeche,Sociedad,53.62943742
2011,Coahuila,Sociedad,52.16469847
2011,Colima,Sociedad,59.48021458
2011,Chiapas,Sociedad,31.60193651
2011,Chihuahua,Sociedad,48.34602633
2011,Ciudad de México,Sociedad,74.29704786
2011,Durango,Sociedad,56.63282462
2011,Guanajuato,Sociedad,48.20857549
2011,Guerrero,Sociedad,36.00111436
2011,Hidalgo,Sociedad,50.11115319
2011,Jalisco,Sociedad,49.91931312
2011,México,Sociedad,51.23588192
2011,Michoacán,Sociedad,36.08915635
2011,Morelos,Sociedad,53.60511977
2011,Nayarit,Sociedad,60.49585022
2011,Nuevo León,Sociedad,57.2212056
2011,Oaxaca,Sociedad,32.14164435
2011,Puebla,Sociedad,41.98410076
2011,Querétaro,Sociedad,58.36804994
2011,Quintana Roo,Sociedad,60.08987022
2011,San Luis Potosí,Sociedad,46.46197669
2011,Sinaloa,Sociedad,59.4188873
2011,Sonora,Sociedad,54.06485503
2011,Tabasco,Sociedad,44.59279737
2011,Tamaulipas,Sociedad,51.84256359
2011,Tlaxcala,Sociedad,49.01951333
2011,Veracruz,Sociedad,41.55455678
2011,Yucatán,Sociedad,46.99165469
2011,Zacatecas,Sociedad,49.2684574
2011,Aguascalientes,Político,46.5622429
2011,Baja California,Político,57.51627753
2011,Baja California Sur,Político,60.0379468
2011,Campeche,Político,72.21487798
2011,Coahuila,Político,54.88662101
2011,Colima,Político,69.1247449
2011,Chiapas,Político,61.3936077
2011,Chihuahua,Político,31.49077917
2011,Ciudad de México,Político,44.97863802
2011,Durango,Político,54.80911165
2011,Guanajuato,Político,50.53036147
2011,Guerrero,Político,51.72571779
2011,Hidalgo,Político,51.21889896
2011,Jalisco,Político,67.88723392
2011,México,Político,40.95579214
2011,Michoacán,Político,54.48448854
2011,Morelos,Político,56.42127669
2011,Nayarit,Político,66.464957
2011,Nuevo León,Político,53.67476849
2011,Oaxaca,Político,53.28438676
2011,Puebla,Político,52.11831638
2011,Querétaro,Político,70.65675152
2011,Quintana Roo,Político,50.06771771
2011,San Luis Potosí,Político,71.14081453
2011,Sinaloa,Político,60.77815897
2011,Sonora,Político,49.44561238
2011,Tabasco,Político,59.2594728
2011,Tamaulipas,Político,53.00051366
2011,Tlaxcala,Político,66.03241935
2011,Veracruz,Político,36.93704731
2011,Yucatán,Político,76.65021197
2011,Zacatecas,Político,67.12947856
2011,Aguascalientes,Gobierno,72.25122734
2011,Baja California,Gobierno,51.8694908
2011,Baja California Sur,Gobierno,54.52762895
2011,Campeche,Gobierno,59.36169238
2011,Coahuila,Gobierno,38.61728218
2011,Colima,Gobierno,69.0786162
2011,Chiapas,Gobierno,30.71799811
2011,Chihuahua,Gobierno,60.29220211
2011,Ciudad de México,Gobierno,77.22464448
2011,Durango,Gobierno,47.09572796
2011,Guanajuato,Gobierno,39.72210282
2011,Guerrero,Gobierno,27.5974341
2011,Hidalgo,Gobierno,41.48461783
2011,Jalisco,Gobierno,69.35554793
2011,México,Gobierno,55.3086423
2011,Michoacán,Gobierno,23.85201396
2011,Morelos,Gobierno,51.86890091
2011,Nayarit,Gobierno,46.05566954
2011,Nuevo León,Gobierno,68.3476463
2011,Oaxaca,Gobierno,20.52218269
2011,Puebla,Gobierno,43.64732671
2011,Querétaro,Gobierno,58.5889624
2011,Quintana Roo,Gobierno,46.64217384
2011,San Luis Potosí,Gobierno,49.24386859
2011,Sinaloa,Gobierno,61.83180301
2011,Sonora,Gobierno,51.43266195
2011,Tabasco,Gobierno,37.19999814
2011,Tamaulipas,Gobierno,47.37778606
2011,Tlaxcala,Gobierno,37.90033792
2011,Veracruz,Gobierno,34.48884596
2011,Yucatán,Gobierno,56.25190351
2011,Zacatecas,Gobierno,43.89616678
2011,Aguascalientes,Factores ,47.46581785
2011,Baja California,Factores ,48.87405025
2011,Baja California Sur,Factores ,61.87118996
2011,Campeche,Factores ,38.92071103
2011,Coahuila,Factores ,55.40887058
2011,Colima,Factores ,44.52864149
2011,Chiapas,Factores ,25.74545365
2011,Chihuahua,Factores ,55.25878187
2011,Ciudad de México,Factores ,51.82150334
2011,Durango,Factores ,48.79717196
2011,Guanajuato,Factores ,43.38298959
2011,Guerrero,Factores ,34.25670081
2011,Hidalgo,Factores ,43.05685993
2011,Jalisco,Factores ,59.73337473
2011,México,Factores ,41.85958552
2011,Michoacán,Factores ,58.02341237
2011,Morelos,Factores ,48.04495702
2011,Nayarit,Factores ,41.38161296
2011,Nuevo León,Factores ,60.43628852
2011,Oaxaca,Factores ,33.92619326
2011,Puebla,Factores ,42.7078431
2011,Querétaro,Factores ,65.3843695
2011,Quintana Roo,Factores ,49.71402416
2011,San Luis Potosí,Factores ,56.93544685
2011,Sinaloa,Factores ,65.55838553
2011,Sonora,Factores ,52.78303085
2011,Tabasco,Factores ,44.02310829
2011,Tamaulipas,Factores ,45.44652937
2011,Tlaxcala,Factores ,33.09403222
2011,Veracruz,Factores ,44.36846775
2011,Yucatán,Factores ,53.35503397
2011,Zacatecas,Factores ,36.52774713
2011,Aguascalientes,Economía,50.86192921
2011,Baja California,Economía,52.90223229
2011,Baja California Sur,Economía,50.58227398
2011,Campeche,Economía,33.08021504
2011,Coahuila,Economía,57.03411564
2011,Colima,Economía,57.96544032
2011,Chiapas,Economía,44.77457579
2011,Chihuahua,Economía,41.69384429
2011,Ciudad de México,Economía,73.94627057
2011,Durango,Economía,48.05800064
2011,Guanajuato,Economía,55.6242773
2011,Guerrero,Economía,42.57146601
2011,Hidalgo,Economía,50.71847781
2011,Jalisco,Economía,62.09092565
2011,México,Economía,60.7871887
2011,Michoacán,Economía,54.11635323
2011,Morelos,Economía,46.62782113
2011,Nayarit,Economía,44.54341325
2011,Nuevo León,Economía,64.70877581
2011,Oaxaca,Economía,48.22434011
2011,Puebla,Economía,57.94509718
2011,Querétaro,Economía,60.95249813
2011,Quintana Roo,Economía,47.12201035
2011,San Luis Potosí,Economía,52.64192778
2011,Sinaloa,Economía,51.87681304
2011,Sonora,Economía,60.87555806
2011,Tabasco,Economía,50.87192892
2011,Tamaulipas,Economía,51.366323
2011,Tlaxcala,Economía,46.7577026
2011,Veracruz,Economía,54.62936647
2011,Yucatán,Economía,58.55864479
2011,Zacatecas,Economía,41.38066801
2011,Aguascalientes,Precursores,40.53454894
2011,Baja California,Precursores,46.99099163
2011,Baja California Sur,Precursores,49.05278889
2011,Campeche,Precursores,30.59951345
2011,Coahuila,Precursores,33.20898861
2011,Colima,Precursores,20.16007059
2011,Chiapas,Precursores,26.36708366
2011,Chihuahua,Precursores,28.69119182
2011,Ciudad de México,Precursores,79.77379714
2011,Durango,Precursores,27.71337702
2011,Guanajuato,Precursores,31.76477579
2011,Guerrero,Precursores,27.13447052
2011,Hidalgo,Precursores,27.16396626
2011,Jalisco,Precursores,48.70968665
2011,México,Precursores,37.20407314
2011,Michoacán,Precursores,31.92113477
2011,Morelos,Precursores,34.03969861
2011,Nayarit,Precursores,34.40612574
2011,Nuevo León,Precursores,46.22392951
2011,Oaxaca,Precursores,24.14761859
2011,Puebla,Precursores,30.10087771
2011,Querétaro,Precursores,38.44561176
2011,Quintana Roo,Precursores,52.02740783
2011,San Luis Potosí,Precursores,37.50580371
2011,Sinaloa,Precursores,32.38995667
2011,Sonora,Precursores,33.27207849
2011,Tabasco,Precursores,28.98512399
2011,Tamaulipas,Precursores,39.07336964
2011,Tlaxcala,Precursores,28.07118473
2011,Veracruz,Precursores,30.10921655
2011,Yucatán,Precursores,34.68516245
2011,Zacatecas,Precursores,31.37160316
2011,Aguascalientes,Relaciones Internacionales,29.1170897
2011,Baja California,Relaciones Internacionales,47.7090972
2011,Baja California Sur,Relaciones Internacionales,32.15173884
2011,Campeche,Relaciones Internacionales,20.16463985
2011,Coahuila,Relaciones Internacionales,33.70162331
2011,Colima,Relaciones Internacionales,12.31254276
2011,Chiapas,Relaciones Internacionales,5.187156489
2011,Chihuahua,Relaciones Internacionales,65.18376369
2011,Ciudad de México,Relaciones Internacionales,33.17313129
2011,Durango,Relaciones Internacionales,11.47841272
2011,Guanajuato,Relaciones Internacionales,17.34340646
2011,Guerrero,Relaciones Internacionales,7.053089586
2011,Hidalgo,Relaciones Internacionales,9.423255265
2011,Jalisco,Relaciones Internacionales,26.83636184
2011,México,Relaciones Internacionales,15.20062068
2011,Michoacán,Relaciones Internacionales,4.219483285
2011,Morelos,Relaciones Internacionales,13.6881116
2011,Nayarit,Relaciones Internacionales,9.323922716
2011,Nuevo León,Relaciones Internacionales,25.46496467
2011,Oaxaca,Relaciones Internacionales,6.302532635
2011,Puebla,Relaciones Internacionales,16.76653407
2011,Querétaro,Relaciones Internacionales,27.9558628
2011,Quintana Roo,Relaciones Internacionales,37.79415226
2011,San Luis Potosí,Relaciones Internacionales,15.51919772
2011,Sinaloa,Relaciones Internacionales,4.465333826
2011,Sonora,Relaciones Internacionales,22.61206218
2011,Tabasco,Relaciones Internacionales,15.1758144
2011,Tamaulipas,Relaciones Internacionales,34.69776153
2011,Tlaxcala,Relaciones Internacionales,13.45665451
2011,Veracruz,Relaciones Internacionales,11.45847546
2011,Yucatán,Relaciones Internacionales,6.52665645
2011,Zacatecas,Relaciones Internacionales,23.74328807
2011,Aguascalientes,Innovación,62.7171283
2011,Baja California,Innovación,63.94517739
2011,Baja California Sur,Innovación,44.04050557
2011,Campeche,Innovación,23.8036645
2011,Coahuila,Innovación,65.18761036
2011,Colima,Innovación,43.24538194
2011,Chiapas,Innovación,27.30877438
2011,Chihuahua,Innovación,66.56179897
2011,Ciudad de México,Innovación,91.25127709
2011,Durango,Innovación,44.0275569
2011,Guanajuato,Innovación,57.39067219
2011,Guerrero,Innovación,25.13312486
2011,Hidalgo,Innovación,42.9070902
2011,Jalisco,Innovación,64.31278299
2011,México,Innovación,55.66484412
2011,Michoacán,Innovación,35.52132915
2011,Morelos,Innovación,58.21439139
2011,Nayarit,Innovación,31.75423517
2011,Nuevo León,Innovación,86.9760842
2011,Oaxaca,Innovación,24.16128784
2011,Puebla,Innovación,47.62608673
2011,Querétaro,Innovación,85.03445248
2011,Quintana Roo,Innovación,47.61203312
2011,San Luis Potosí,Innovación,51.18519715
2011,Sinaloa,Innovación,48.28306088
2011,Sonora,Innovación,62.42363522
2011,Tabasco,Innovación,24.92569787
2011,Tamaulipas,Innovación,56.43980904
2011,Tlaxcala,Innovación,33.63304685
2011,Veracruz,Innovación,33.09649843
2011,Yucatán,Innovación,59.2618233
2011,Zacatecas,Innovación,27.35153742
2012,Aguascalientes,Derecho,75.63644181
2012,Baja California,Derecho,58.71312179
2012,Baja California Sur,Derecho,78.16597755
2012,Campeche,Derecho,83.37410645
2012,Coahuila,Derecho,65.30524985
2012,Colima,Derecho,59.70795579
2012,Chiapas,Derecho,78.46136096
2012,Chihuahua,Derecho,38.18137375
2012,Ciudad de México,Derecho,50.05113272
2012,Durango,Derecho,47.28838353
2012,Guanajuato,Derecho,70.66866235
2012,Guerrero,Derecho,27.72217822
2012,Hidalgo,Derecho,70.93076849
2012,Jalisco,Derecho,59.22518047
2012,México,Derecho,50.52304286
2012,Michoacán,Derecho,55.34276954
2012,Morelos,Derecho,23.36819362
2012,Nayarit,Derecho,64.68015184
2012,Nuevo León,Derecho,40.36230212
2012,Oaxaca,Derecho,65.80880526
2012,Puebla,Derecho,66.9871013
2012,Querétaro,Derecho,75.45723295
2012,Quintana Roo,Derecho,61.97982642
2012,San Luis Potosí,Derecho,65.02037495
2012,Sinaloa,Derecho,49.23632381
2012,Sonora,Derecho,66.64827735
2012,Tabasco,Derecho,49.6312843
2012,Tamaulipas,Derecho,51.13560937
2012,Tlaxcala,Derecho,70.07042373
2012,Veracruz,Derecho,70.68412334
2012,Yucatán,Derecho,89.15733091
2012,Zacatecas,Derecho,63.35730377
2012,Aguascalientes,Medio ambiente,56.05291063
2012,Baja California,Medio ambiente,36.1097784
2012,Baja California Sur,Medio ambiente,42.66470126
2012,Campeche,Medio ambiente,23.67337038
2012,Coahuila,Medio ambiente,32.8188467
2012,Colima,Medio ambiente,42.21038893
2012,Chiapas,Medio ambiente,27.03122342
2012,Chihuahua,Medio ambiente,32.06640743
2012,Ciudad de México,Medio ambiente,74.0104308
2012,Durango,Medio ambiente,45.42725555
2012,Guanajuato,Medio ambiente,31.55827978
2012,Guerrero,Medio ambiente,35.08761786
2012,Hidalgo,Medio ambiente,13.35213682
2012,Jalisco,Medio ambiente,39.87070647
2012,México,Medio ambiente,35.51727997
2012,Michoacán,Medio ambiente,25.88395452
2012,Morelos,Medio ambiente,38.70487792
2012,Nayarit,Medio ambiente,44.8415818
2012,Nuevo León,Medio ambiente,46.0361867
2012,Oaxaca,Medio ambiente,32.4347068
2012,Puebla,Medio ambiente,29.67651423
2012,Querétaro,Medio ambiente,34.2456714
2012,Quintana Roo,Medio ambiente,30.15780081
2012,San Luis Potosí,Medio ambiente,24.35283583
2012,Sinaloa,Medio ambiente,40.61534608
2012,Sonora,Medio ambiente,26.84971002
2012,Tabasco,Medio ambiente,28.39939041
2012,Tamaulipas,Medio ambiente,35.15491924
2012,Tlaxcala,Medio ambiente,25.81410243
2012,Veracruz,Medio ambiente,25.00196427
2012,Yucatán,Medio ambiente,17.91092936
2012,Zacatecas,Medio ambiente,21.14712558
2012,Aguascalientes,Sociedad,66.71892693
2012,Baja California,Sociedad,58.59920057
2012,Baja California Sur,Sociedad,72.05647513
2012,Campeche,Sociedad,52.11143506
2012,Coahuila,Sociedad,52.02783838
2012,Colima,Sociedad,60.00496493
2012,Chiapas,Sociedad,29.44286917
2012,Chihuahua,Sociedad,51.59844112
2012,Ciudad de México,Sociedad,73.86914967
2012,Durango,Sociedad,56.84379692
2012,Guanajuato,Sociedad,45.77208879
2012,Guerrero,Sociedad,34.84615673
2012,Hidalgo,Sociedad,49.91265948
2012,Jalisco,Sociedad,52.75548393
2012,México,Sociedad,48.93628875
2012,Michoacán,Sociedad,36.96556532
2012,Morelos,Sociedad,54.49533235
2012,Nayarit,Sociedad,56.89629173
2012,Nuevo León,Sociedad,54.31731026
2012,Oaxaca,Sociedad,30.64226308
2012,Puebla,Sociedad,40.56526427
2012,Querétaro,Sociedad,56.92012192
2012,Quintana Roo,Sociedad,62.5436329
2012,San Luis Potosí,Sociedad,48.75956881
2012,Sinaloa,Sociedad,59.00122545
2012,Sonora,Sociedad,56.05178013
2012,Tabasco,Sociedad,43.11430453
2012,Tamaulipas,Sociedad,52.41956671
2012,Tlaxcala,Sociedad,46.31529398
2012,Veracruz,Sociedad,42.18740593
2012,Yucatán,Sociedad,49.90753269
2012,Zacatecas,Sociedad,49.83189398
2012,Aguascalientes,Político,46.24230071
2012,Baja California,Político,43.68306488
2012,Baja California Sur,Político,58.34475077
2012,Campeche,Político,67.59174711
2012,Coahuila,Político,57.92576271
2012,Colima,Político,67.32798312
2012,Chiapas,Político,69.72069883
2012,Chihuahua,Político,37.25291762
2012,Ciudad de México,Político,34.31737139
2012,Durango,Político,53.4430886
2012,Guanajuato,Político,49.42762735
2012,Guerrero,Político,53.00726758
2012,Hidalgo,Político,53.16913713
2012,Jalisco,Político,67.14334534
2012,México,Político,38.33640327
2012,Michoacán,Político,50.62556112
2012,Morelos,Político,52.39500783
2012,Nayarit,Político,62.00463522
2012,Nuevo León,Político,52.30452402
2012,Oaxaca,Político,41.10363639
2012,Puebla,Político,47.0743152
2012,Querétaro,Político,70.90672125
2012,Quintana Roo,Político,47.29269675
2012,San Luis Potosí,Político,68.95220701
2012,Sinaloa,Político,61.60840145
2012,Sonora,Político,42.11164286
2012,Tabasco,Político,60.40127317
2012,Tamaulipas,Político,50.31104714
2012,Tlaxcala,Político,64.05970952
2012,Veracruz,Político,35.34823378
2012,Yucatán,Político,76.67341249
2012,Zacatecas,Político,66.40972181
2012,Aguascalientes,Gobierno,68.76714001
2012,Baja California,Gobierno,49.66387505
2012,Baja California Sur,Gobierno,48.00461948
2012,Campeche,Gobierno,54.52648404
2012,Coahuila,Gobierno,42.53065144
2012,Colima,Gobierno,67.65680543
2012,Chiapas,Gobierno,32.67483086
2012,Chihuahua,Gobierno,57.72968392
2012,Ciudad de México,Gobierno,77.01734826
2012,Durango,Gobierno,43.46292007
2012,Guanajuato,Gobierno,39.42665194
2012,Guerrero,Gobierno,24.59593983
2012,Hidalgo,Gobierno,42.41595051
2012,Jalisco,Gobierno,64.38284243
2012,México,Gobierno,53.66329629
2012,Michoacán,Gobierno,25.39128531
2012,Morelos,Gobierno,48.77941678
2012,Nayarit,Gobierno,37.51381376
2012,Nuevo León,Gobierno,71.38455356
2012,Oaxaca,Gobierno,31.16633579
2012,Puebla,Gobierno,52.51929787
2012,Querétaro,Gobierno,58.41659077
2012,Quintana Roo,Gobierno,45.85777717
2012,San Luis Potosí,Gobierno,43.351895
2012,Sinaloa,Gobierno,58.08621497
2012,Sonora,Gobierno,48.25228727
2012,Tabasco,Gobierno,26.80435622
2012,Tamaulipas,Gobierno,48.73898841
2012,Tlaxcala,Gobierno,40.12534506
2012,Veracruz,Gobierno,32.31305032
2012,Yucatán,Gobierno,53.15698608
2012,Zacatecas,Gobierno,44.4785968
2012,Aguascalientes,Factores ,46.99079858
2012,Baja California,Factores ,46.36717139
2012,Baja California Sur,Factores ,67.51205316
2012,Campeche,Factores ,48.18677726
2012,Coahuila,Factores ,56.06502598
2012,Colima,Factores ,46.98413057
2012,Chiapas,Factores ,29.85124936
2012,Chihuahua,Factores ,63.73815342
2012,Ciudad de México,Factores ,48.96730845
2012,Durango,Factores ,45.17963748
2012,Guanajuato,Factores ,47.19805542
2012,Guerrero,Factores ,35.66176703
